EmployeeID,Age,Gender,Department,JobRole,EducationField,MonthlyIncome,Attrition,JobSatisfaction,HireDate,YearsAtCompany,OfferExtended,OfferAccepted,DaysToFill,PerformanceRating,WorkLifeBalance,OverTime,SeniorityBand,Region,IsOpenRequisition
1636,33,Male,Research & Development,Manager,Life Sciences,3859,No,1,2024-07,18,No,No,78,3,4,No,Junior,EMEA,1
1637,42,Male,Sales,Manager,Medical,7884,No,3,2022-12,11,Yes,Yes,75,3,1,No,Senior,Americas,0
1638,41,Female,Sales,Sales Representative,Human Resources,8813,No,2,2023-05,2,Yes,Yes,37,4,3,No,Lead,Americas,0
1639,25,Male,Research & Development,Healthcare Representative,Human Resources,4527,No,2,2023-11,6,Yes,Yes,85,4,4,No,Mid,Americas,0
1640,30,Female,Sales,Sales Representative,Life Sciences,5446,No,4,2023-07,7,Yes,Yes,35,4,2,Yes,Mid,Americas,0
1641,47,Female,Sales,Sales Executive,Marketing,4721,No,2,2022-03,13,Yes,No,54,3,3,No,Mid,Americas,0
1642,59,Female,Sales,Sales Representative,Technical Degree,3726,No,4,2024-08,15,No,No,118,3,2,Yes,Junior,Americas,1
1643,55,Female,Sales,Sales Executive,Medical,7162,No,4,2022-09,11,Yes,Yes,37,3,3,No,Senior,Americas,0
1644,59,Male,Sales,Sales Executive,Other,2500,No,4,2023-11,18,Yes,Yes,35,4,4,Yes,Junior,Americas,0
1645,45,Female,Human Resources,Human Resources,Human Resources,4812,No,4,2022-10,1,Yes,Yes,84,4,3,No,Mid,APAC,0
1646,27,Male,Research & Development,Laboratory Technician,Medical,6377,No,1,2023-11,11,Yes,Yes,117,3,3,Yes,Mid,EMEA,0
1647,40,Male,Research & Development,Manager,Human Resources,5084,No,1,2023-12,6,Yes,Yes,59,4,1,No,Mid,EMEA,0
1648,47,Male,Research & Development,Manager,Technical Degree,5649,No,2,2022-10,13,No,No,42,3,3,No,Mid,EMEA,1
1649,48,Female,Research & Development,Laboratory Technician,Medical,5525,No,1,2024-05,5,Yes,Yes,17,4,3,No,Mid,Americas,0
1650,23,Female,Sales,Sales Executive,Technical Degree,4414,No,3,2022-02,9,No,No,61,3,1,No,Mid,Americas,1
1651,30,Male,Research & Development,Research Scientist,Life Sciences,6323,Yes,4,2024-10,2,No,No,107,4,1,No,Mid,EMEA,1
1652,57,Male,Research & Development,Healthcare Representative,Medical,6563,Yes,3,2022-01,18,Yes,Yes,62,4,1,Yes,Senior,EMEA,0
1653,52,Male,Research & Development,Research Scientist,Marketing,4677,No,1,2022-09,4,Yes,Yes,55,3,1,No,Mid,EMEA,0
1654,57,Male,Research & Development,Manager,Marketing,7402,No,2,2022-04,0,Yes,No,88,3,3,No,Senior,Americas,0
1655,24,Female,Sales,Sales Representative,Marketing,5732,No,4,2023-02,4,Yes,Yes,24,3,1,Yes,Mid,Americas,0
1656,32,Male,Sales,Manager,Human Resources,6139,No,2,2024-08,2,No,No,82,3,1,Yes,Mid,Americas,1
1657,33,Male,Research & Development,Laboratory Technician,Marketing,2500,No,3,2023-07,19,Yes,Yes,42,3,4,Yes,Junior,Americas,0
1658,41,Female,Research & Development,Healthcare Representative,Human Resources,5401,No,4,2022-06,13,Yes,Yes,32,3,4,Yes,Mid,EMEA,0
1659,35,Male,Research & Development,Research Scientist,Technical Degree,3837,No,1,2023-09,14,Yes,Yes,44,3,2,Yes,Junior,EMEA,0
1660,46,Male,Research & Development,Manager,Life Sciences,3936,No,4,2024-03,18,Yes,Yes,25,4,1,No,Junior,Americas,0
1661,47,Male,Human Resources,Manager,Human Resources,3983,No,1,2023-02,8,No,No,18,4,4,No,Junior,APAC,1
1662,27,Female,Research & Development,Manager,Life Sciences,5472,No,4,2024-12,13,No,No,18,4,4,No,Mid,EMEA,1
1663,39,Female,Sales,Sales Representative,Human Resources,7047,No,2,2023-01,2,Yes,Yes,62,4,4,Yes,Senior,Americas,0
1664,42,Female,Sales,Sales Executive,Life Sciences,5446,No,3,2024-07,10,Yes,Yes,82,4,1,No,Mid,Americas,0
1665,46,Female,Sales,Manager,Marketing,7434,No,1,2022-01,19,Yes,Yes,32,3,2,No,Senior,Americas,0
1666,24,Female,Sales,Sales Executive,Life Sciences,4150,No,3,2023-06,4,No,No,19,3,4,Yes,Mid,Americas,1
1667,27,Female,Sales,Sales Representative,Marketing,6522,No,2,2022-02,15,Yes,Yes,57,3,4,No,Senior,Americas,0
1668,32,Female,Sales,Sales Executive,Technical Degree,6826,No,2,2023-04,7,Yes,No,63,4,3,Yes,Senior,Americas,0
1669,45,Female,Sales,Sales Executive,Other,4846,Yes,4,2023-09,9,Yes,No,110,4,4,No,Mid,Americas,0
1670,33,Male,Sales,Sales Representative,Life Sciences,5233,No,3,2023-01,8,Yes,No,53,3,3,No,Mid,Americas,0
1671,29,Male,Human Resources,Manager,Human Resources,5109,No,1,2022-07,6,Yes,Yes,41,4,1,Yes,Mid,APAC,0
1672,24,Male,Sales,Manager,Other,6272,No,4,2023-07,5,Yes,Yes,90,3,2,No,Mid,Americas,0
1673,50,Male,Research & Development,Research Scientist,Human Resources,2500,No,1,2022-07,6,Yes,Yes,19,4,3,No,Junior,EMEA,0
1674,51,Male,Research & Development,Healthcare Representative,Life Sciences,7044,Yes,3,2023-01,16,Yes,No,59,4,1,No,Senior,Americas,0
1675,55,Male,Human Resources,Manager,Technical Degree,8844,No,1,2022-06,17,Yes,No,67,4,4,No,Lead,APAC,0
1676,37,Female,Sales,Sales Representative,Medical,5983,No,2,2023-10,3,Yes,No,79,4,4,No,Mid,Americas,0
1677,51,Male,Research & Development,Research Scientist,Human Resources,4926,No,1,2022-09,7,No,No,62,4,1,Yes,Mid,Americas,1
1678,26,Female,Human Resources,Manager,Marketing,4485,Yes,2,2023-04,14,Yes,Yes,95,4,3,No,Mid,APAC,0
1679,41,Female,Human Resources,Human Resources,Other,4896,Yes,1,2024-12,6,Yes,Yes,116,4,3,No,Mid,APAC,0
1680,33,Male,Research & Development,Research Scientist,Technical Degree,6466,No,3,2023-06,10,Yes,Yes,91,4,3,No,Mid,APAC,0
1681,32,Male,Sales,Sales Executive,Technical Degree,5522,No,2,2023-05,12,Yes,Yes,58,3,3,No,Mid,Americas,0
1682,49,Female,Sales,Sales Representative,Technical Degree,6084,No,1,2024-02,2,Yes,Yes,89,4,1,No,Mid,Americas,0
1683,30,Male,Research & Development,Research Scientist,Technical Degree,5367,Yes,4,2023-02,17,Yes,Yes,74,3,1,Yes,Mid,EMEA,0
1684,33,Female,Human Resources,Manager,Other,7733,No,2,2024-02,14,Yes,Yes,98,4,1,No,Senior,APAC,0
1685,48,Male,Research & Development,Research Scientist,Marketing,7609,No,3,2024-06,17,Yes,No,15,3,3,Yes,Senior,EMEA,0
1686,43,Male,Research & Development,Manager,Marketing,4103,No,1,2023-04,10,Yes,No,99,3,2,No,Mid,EMEA,0
1687,43,Male,Sales,Manager,Medical,6233,No,1,2022-04,5,Yes,Yes,101,4,2,No,Mid,Americas,0
1688,34,Male,Research & Development,Laboratory Technician,Medical,5489,No,4,2022-10,18,Yes,Yes,66,4,3,No,Mid,EMEA,0
1689,49,Female,Sales,Sales Executive,Other,6900,No,2,2023-12,5,No,No,40,3,4,Yes,Senior,Americas,1
1690,34,Female,Sales,Sales Executive,Marketing,7297,No,4,2024-06,4,Yes,Yes,80,3,2,No,Senior,Americas,0
1691,24,Female,Research & Development,Manager,Medical,2500,No,3,2022-10,16,No,No,54,4,2,Yes,Junior,Americas,1
1692,42,Male,Research & Development,Laboratory Technician,Technical Degree,7398,No,2,2022-02,15,Yes,Yes,24,3,1,No,Senior,EMEA,0
1693,23,Male,Sales,Manager,Human Resources,4918,No,1,2022-03,13,Yes,No,56,3,4,Yes,Mid,Americas,0
1694,40,Male,Sales,Sales Representative,Technical Degree,8503,No,2,2024-05,6,Yes,Yes,34,4,3,No,Lead,Americas,0
1695,35,Male,Research & Development,Research Scientist,Human Resources,4720,No,3,2022-04,2,Yes,Yes,15,4,4,No,Mid,EMEA,0
1696,34,Male,Sales,Sales Representative,Marketing,7243,No,3,2022-03,0,No,No,118,3,1,Yes,Senior,Americas,1
1697,48,Male,Research & Development,Healthcare Representative,Medical,4179,No,4,2022-11,13,Yes,Yes,32,4,1,No,Mid,EMEA,0
1698,58,Female,Sales,Sales Representative,Human Resources,5744,No,1,2023-01,7,Yes,Yes,71,4,2,Yes,Mid,Americas,0
1699,32,Female,Research & Development,Healthcare Representative,Medical,4333,No,4,2022-12,10,Yes,No,115,3,3,No,Mid,Americas,0
1700,59,Male,Research & Development,Manager,Other,3530,No,1,2022-08,6,No,No,90,3,2,Yes,Junior,EMEA,1
1701,25,Male,Sales,Manager,Life Sciences,6895,No,1,2022-03,8,Yes,Yes,73,3,1,No,Senior,Americas,0
1702,23,Male,Sales,Sales Executive,Medical,7219,Yes,1,2023-03,10,No,No,48,3,1,No,Senior,Americas,1
1703,52,Male,Sales,Manager,Technical Degree,4603,No,1,2022-07,4,Yes,Yes,58,3,2,No,Mid,Americas,0
1704,41,Female,Sales,Sales Executive,Medical,7488,Yes,4,2024-04,12,Yes,Yes,23,4,4,No,Senior,Americas,0
1705,56,Male,Human Resources,Human Resources,Technical Degree,7654,No,2,2022-05,13,No,No,103,4,1,No,Senior,APAC,1
1706,34,Male,Sales,Manager,Marketing,5453,Yes,4,2022-07,9,No,No,51,3,3,No,Mid,Americas,1
1707,25,Female,Research & Development,Manager,Human Resources,5944,No,4,2024-02,14,Yes,Yes,33,3,4,No,Mid,APAC,0
1708,22,Male,Sales,Sales Representative,Human Resources,3787,No,1,2023-04,0,Yes,No,30,3,1,No,Junior,Americas,0
1709,36,Male,Research & Development,Healthcare Representative,Life Sciences,8313,No,1,2023-04,16,Yes,Yes,119,4,3,No,Senior,EMEA,0
1710,28,Female,Research & Development,Laboratory Technician,Other,5520,No,2,2024-04,1,No,No,86,3,1,Yes,Mid,EMEA,1
1711,27,Male,Research & Development,Research Scientist,Other,6943,No,1,2024-09,7,Yes,Yes,106,4,2,No,Senior,EMEA,0
1712,43,Male,Research & Development,Laboratory Technician,Life Sciences,4090,Yes,4,2024-08,1,Yes,Yes,116,3,2,No,Mid,Americas,0
1713,34,Male,Research & Development,Healthcare Representative,Other,5736,No,4,2023-04,13,No,No,70,4,3,No,Mid,Americas,1
1714,30,Male,Sales,Sales Executive,Medical,6201,No,1,2024-05,5,Yes,Yes,81,4,1,Yes,Mid,Americas,0
1715,53,Male,Human Resources,Manager,Marketing,4810,No,2,2023-08,1,No,No,92,4,4,Yes,Mid,APAC,1
1716,53,Male,Research & Development,Manager,Medical,4771,No,3,2023-03,0,Yes,Yes,55,4,3,No,Mid,APAC,0
1717,39,Male,Human Resources,Human Resources,Other,5474,Yes,4,2024-09,6,Yes,Yes,59,4,1,Yes,Mid,APAC,0
1718,36,Female,Sales,Sales Executive,Marketing,3641,No,3,2023-08,19,Yes,Yes,106,4,4,No,Junior,Americas,0
1719,58,Female,Research & Development,Laboratory Technician,Marketing,5063,No,2,2023-11,9,No,No,80,4,2,No,Mid,EMEA,1
1720,26,Female,Human Resources,Human Resources,Technical Degree,6721,No,2,2022-02,2,No,No,48,3,2,No,Senior,APAC,1
1721,25,Female,Sales,Manager,Human Resources,2500,No,4,2023-07,2,Yes,Yes,46,3,2,No,Junior,Americas,0
1722,51,Male,Sales,Sales Representative,Life Sciences,5379,No,2,2024-11,4,No,No,75,4,3,No,Mid,Americas,1
1723,48,Male,Research & Development,Healthcare Representative,Life Sciences,6519,No,3,2023-02,11,No,No,82,4,1,No,Senior,EMEA,1
1724,29,Male,Research & Development,Healthcare Representative,Human Resources,4558,No,2,2023-05,9,Yes,Yes,40,3,4,No,Mid,EMEA,0
1725,55,Male,Research & Development,Healthcare Representative,Human Resources,5398,Yes,4,2022-08,16,Yes,Yes,41,4,2,No,Mid,APAC,0
1726,49,Male,Sales,Sales Executive,Life Sciences,4325,No,4,2024-02,0,No,No,81,4,2,No,Mid,Americas,1
1727,56,Female,Research & Development,Manager,Marketing,3729,Yes,1,2022-08,4,Yes,No,34,4,4,No,Junior,EMEA,0
1728,40,Male,Sales,Sales Executive,Other,3539,Yes,4,2024-10,19,Yes,Yes,27,4,2,No,Junior,Americas,0
1729,58,Male,Sales,Manager,Technical Degree,3993,No,2,2023-07,6,Yes,Yes,17,3,1,No,Junior,Americas,0
1730,45,Female,Sales,Sales Executive,Life Sciences,4558,No,4,2023-03,7,Yes,Yes,53,4,4,No,Mid,Americas,0
1731,54,Male,Research & Development,Research Scientist,Medical,5411,No,4,2024-03,1,Yes,Yes,86,3,3,No,Mid,APAC,0
1732,43,Male,Research & Development,Laboratory Technician,Human Resources,6307,No,3,2023-08,14,Yes,Yes,92,4,3,No,Mid,EMEA,0
1733,53,Female,Research & Development,Healthcare Representative,Human Resources,2500,No,4,2022-06,10,Yes,No,27,4,4,No,Junior,EMEA,0
1734,28,Female,Research & Development,Healthcare Representative,Technical Degree,5113,No,2,2024-04,6,Yes,Yes,104,3,2,No,Mid,Americas,0
1735,50,Female,Human Resources,Human Resources,Life Sciences,5185,Yes,4,2023-01,3,No,No,35,4,3,Yes,Mid,APAC,1
1736,29,Male,Research & Development,Laboratory Technician,Other,2640,No,3,2023-12,17,Yes,Yes,26,3,4,No,Junior,Americas,0
1737,22,Male,Research & Development,Healthcare Representative,Marketing,5860,No,1,2023-03,8,No,No,91,4,2,Yes,Mid,APAC,1
1738,28,Male,Research & Development,Research Scientist,Human Resources,8626,No,4,2023-03,6,Yes,Yes,82,3,3,Yes,Lead,Americas,0
1739,46,Male,Research & Development,Healthcare Representative,Technical Degree,3577,Yes,4,2024-07,10,Yes,Yes,67,3,1,No,Junior,Americas,0
1740,26,Female,Research & Development,Manager,Medical,7625,No,2,2024-11,12,Yes,No,76,3,1,No,Senior,Americas,0
1741,54,Male,Sales,Sales Executive,Other,6815,No,1,2023-08,7,Yes,Yes,100,3,1,No,Senior,Americas,0
1742,41,Male,Research & Development,Research Scientist,Marketing,2500,No,1,2022-01,17,Yes,No,79,3,3,No,Junior,EMEA,0
1743,52,Female,Research & Development,Laboratory Technician,Technical Degree,5673,No,2,2024-05,4,Yes,Yes,41,3,1,Yes,Mid,EMEA,0
1744,54,Male,Sales,Sales Representative,Marketing,5796,No,1,2023-09,3,No,No,27,3,4,No,Mid,Americas,1
1745,27,Female,Human Resources,Human Resources,Medical,6380,Yes,2,2022-11,11,No,No,76,4,4,No,Mid,APAC,1
1746,26,Female,Research & Development,Manager,Medical,4439,No,2,2022-05,14,Yes,Yes,69,3,2,No,Mid,Americas,0
1747,46,Female,Research & Development,Research Scientist,Marketing,5409,No,3,2024-09,5,Yes,No,25,3,3,No,Mid,EMEA,0
1748,57,Female,Human Resources,Manager,Marketing,3429,No,2,2024-11,5,No,No,80,3,2,Yes,Junior,APAC,1
1749,34,Male,Research & Development,Manager,Other,5670,No,4,2024-07,16,No,No,67,4,4,No,Mid,EMEA,1
1750,54,Male,Sales,Sales Representative,Medical,5800,No,4,2022-08,6,No,No,104,4,1,Yes,Mid,Americas,1
1751,39,Female,Human Resources,Human Resources,Technical Degree,3173,No,3,2023-09,17,Yes,Yes,28,4,4,No,Junior,APAC,0
1752,59,Male,Research & Development,Laboratory Technician,Human Resources,7526,No,3,2024-06,1,No,No,82,3,3,No,Senior,EMEA,1
1753,46,Male,Sales,Sales Representative,Human Resources,5131,Yes,2,2024-01,3,No,No,21,4,2,No,Mid,Americas,1
1754,54,Female,Sales,Manager,Life Sciences,4632,No,3,2024-11,14,Yes,Yes,17,3,3,No,Mid,Americas,0
1755,25,Female,Research & Development,Laboratory Technician,Medical,7285,No,4,2024-05,8,No,No,57,3,3,Yes,Senior,EMEA,1
1756,42,Male,Research & Development,Laboratory Technician,Technical Degree,6497,No,4,2023-09,1,Yes,No,88,3,1,No,Mid,EMEA,0
1757,53,Female,Research & Development,Healthcare Representative,Marketing,2500,No,3,2023-12,16,No,No,48,3,3,No,Junior,EMEA,1
1758,39,Male,Human Resources,Manager,Technical Degree,5812,No,4,2023-10,3,No,No,50,3,2,No,Mid,APAC,1
1759,57,Female,Research & Development,Manager,Human Resources,5065,No,1,2023-03,8,Yes,Yes,52,3,4,No,Mid,EMEA,0
1760,26,Female,Sales,Manager,Marketing,6479,No,3,2022-04,10,Yes,No,50,3,1,No,Mid,Americas,0
1761,27,Male,Sales,Sales Representative,Human Resources,4861,No,1,2024-08,14,Yes,Yes,39,4,2,No,Mid,Americas,0
1762,31,Male,Sales,Manager,Other,5126,No,1,2024-01,13,Yes,Yes,115,3,4,No,Mid,Americas,0
1763,54,Female,Research & Development,Laboratory Technician,Human Resources,7647,Yes,4,2022-03,18,Yes,Yes,65,4,3,No,Senior,EMEA,0
1764,40,Male,Sales,Sales Representative,Human Resources,2500,No,1,2024-04,10,Yes,Yes,72,4,2,No,Junior,Americas,0
1765,39,Male,Research & Development,Research Scientist,Human Resources,5090,No,3,2024-02,14,Yes,Yes,112,3,2,No,Mid,EMEA,0
1766,44,Female,Research & Development,Manager,Life Sciences,6448,No,3,2022-04,12,Yes,Yes,87,3,3,No,Mid,EMEA,0
1767,27,Female,Human Resources,Human Resources,Human Resources,6009,No,4,2022-09,10,Yes,Yes,99,4,2,No,Mid,APAC,0
1768,48,Male,Sales,Manager,Life Sciences,6802,No,1,2022-12,18,Yes,Yes,32,3,3,No,Senior,Americas,0
1769,32,Male,Research & Development,Laboratory Technician,Other,6746,Yes,3,2022-12,8,Yes,Yes,97,3,3,No,Senior,APAC,0
1770,48,Male,Sales,Manager,Medical,4421,No,4,2023-11,7,Yes,Yes,113,3,2,No,Mid,Americas,0
1771,30,Male,Research & Development,Laboratory Technician,Medical,5765,No,2,2022-09,5,Yes,Yes,112,4,4,No,Mid,APAC,0
1772,27,Male,Sales,Sales Representative,Medical,4852,No,4,2024-04,16,Yes,Yes,52,3,4,No,Mid,Americas,0
1773,25,Female,Research & Development,Laboratory Technician,Marketing,7440,No,2,2022-06,19,Yes,Yes,114,4,2,No,Senior,Americas,0
1774,22,Female,Research & Development,Research Scientist,Other,5104,No,3,2022-09,18,Yes,No,105,3,1,No,Mid,EMEA,0
1775,49,Male,Sales,Sales Executive,Medical,6749,No,4,2023-12,15,Yes,Yes,98,3,3,No,Senior,Americas,0
1776,33,Male,Sales,Sales Representative,Technical Degree,9839,No,1,2023-10,8,Yes,Yes,68,3,3,No,Lead,Americas,0
1777,50,Male,Research & Development,Manager,Human Resources,7399,No,1,2022-01,11,Yes,Yes,33,3,2,No,Senior,EMEA,0
1778,31,Male,Research & Development,Manager,Medical,5806,No,4,2024-10,13,No,No,104,4,2,No,Mid,EMEA,1
1779,34,Male,Research & Development,Laboratory Technician,Human Resources,7358,No,3,2022-02,6,Yes,Yes,87,3,4,Yes,Senior,EMEA,0
1780,28,Male,Research & Development,Healthcare Representative,Life Sciences,8347,No,3,2022-07,12,No,No,117,4,2,No,Senior,EMEA,1
1781,55,Male,Research & Development,Healthcare Representative,Human Resources,4519,No,4,2023-10,9,Yes,No,16,4,3,Yes,Mid,EMEA,0
1782,53,Male,Sales,Manager,Human Resources,8352,No,4,2022-12,4,Yes,Yes,33,3,2,No,Senior,Americas,0
1783,48,Male,Sales,Sales Executive,Human Resources,5131,No,2,2023-04,3,Yes,No,18,3,3,Yes,Mid,Americas,0
1784,41,Male,Sales,Sales Representative,Technical Degree,5979,No,3,2022-01,8,Yes,Yes,30,3,2,No,Mid,Americas,0
1785,34,Male,Human Resources,Human Resources,Human Resources,6542,No,3,2024-01,19,Yes,Yes,111,4,4,No,Senior,APAC,0
1786,27,Female,Research & Development,Research Scientist,Life Sciences,4880,No,1,2023-07,13,Yes,Yes,33,3,1,No,Mid,EMEA,0
1787,40,Female,Research & Development,Healthcare Representative,Medical,5362,No,3,2023-09,15,Yes,Yes,19,3,3,Yes,Mid,Americas,0
1788,36,Male,Research & Development,Laboratory Technician,Marketing,7163,No,1,2022-06,10,Yes,No,89,3,2,Yes,Senior,Americas,0
1789,41,Male,Human Resources,Manager,Life Sciences,4019,No,1,2022-09,4,No,No,54,3,1,Yes,Mid,APAC,1
1790,43,Female,Sales,Sales Executive,Medical,7100,Yes,3,2022-05,11,No,No,94,4,3,No,Senior,Americas,1
1791,46,Female,Research & Development,Research Scientist,Marketing,4673,Yes,4,2022-11,2,No,No,109,3,1,Yes,Mid,EMEA,1
1792,25,Female,Research & Development,Healthcare Representative,Other,6067,No,3,2024-10,13,Yes,No,35,3,3,No,Mid,EMEA,0
1793,35,Female,Research & Development,Laboratory Technician,Medical,4193,Yes,4,2023-04,0,Yes,Yes,110,4,1,No,Mid,EMEA,0
1794,41,Female,Sales,Sales Representative,Other,6068,No,1,2023-10,13,No,No,19,3,4,No,Mid,Americas,1
1795,26,Female,Human Resources,Human Resources,Medical,4062,No,4,2022-11,16,Yes,No,90,3,4,No,Mid,APAC,0
1796,39,Male,Human Resources,Manager,Technical Degree,5686,No,2,2023-06,9,Yes,Yes,83,3,3,No,Mid,APAC,0
1797,27,Male,Research & Development,Healthcare Representative,Human Resources,8140,No,4,2024-11,19,Yes,Yes,102,3,4,No,Senior,EMEA,0
1798,54,Male,Research & Development,Healthcare Representative,Marketing,4689,No,3,2022-04,18,Yes,Yes,102,3,1,No,Mid,EMEA,0
1799,59,Female,Human Resources,Manager,Other,7163,No,3,2022-04,10,Yes,Yes,27,4,4,Yes,Senior,APAC,0
1800,39,Male,Research & Development,Manager,Technical Degree,4543,No,1,2023-06,17,Yes,Yes,49,3,2,No,Mid,EMEA,0
1801,41,Male,Sales,Manager,Medical,8997,No,1,2024-12,5,Yes,Yes,106,4,2,No,Lead,Americas,0
1802,32,Male,Research & Development,Research Scientist,Technical Degree,6612,No,4,2022-09,10,Yes,Yes,97,4,1,No,Senior,EMEA,0
1803,57,Female,Research & Development,Laboratory Technician,Marketing,4979,No,2,2024-10,17,Yes,Yes,52,3,4,Yes,Mid,EMEA,0
1804,43,Female,Research & Development,Manager,Technical Degree,3509,No,4,2023-05,13,Yes,No,72,4,2,No,Junior,Americas,0
1805,51,Male,Research & Development,Research Scientist,Medical,4922,No,1,2022-12,4,No,No,84,3,3,No,Mid,EMEA,1
1806,57,Male,Human Resources,Human Resources,Human Resources,7335,No,3,2023-03,18,No,No,71,4,1,No,Senior,APAC,1
1807,32,Female,Human Resources,Human Resources,Life Sciences,5967,No,3,2024-07,19,Yes,No,72,3,2,No,Mid,APAC,0
1808,42,Female,Research & Development,Manager,Technical Degree,5789,No,4,2022-10,16,Yes,No,81,3,1,No,Mid,Americas,0
1809,54,Male,Sales,Sales Executive,Other,6343,No,2,2023-03,11,Yes,Yes,26,4,1,No,Mid,Americas,0
1810,41,Male,Human Resources,Manager,Life Sciences,4881,Yes,4,2024-06,4,No,No,79,4,3,Yes,Mid,APAC,1
1811,50,Male,Research & Development,Research Scientist,Medical,6276,No,2,2023-06,3,No,No,111,3,4,Yes,Mid,APAC,1
1812,28,Male,Sales,Sales Executive,Medical,5613,No,2,2024-07,13,Yes,No,29,4,2,No,Mid,Americas,0
1813,51,Male,Human Resources,Human Resources,Life Sciences,2500,No,1,2022-07,3,Yes,Yes,118,3,2,Yes,Junior,APAC,0
1814,33,Female,Human Resources,Human Resources,Human Resources,5251,No,3,2022-07,3,Yes,Yes,92,4,4,Yes,Mid,APAC,0
1815,27,Male,Research & Development,Manager,Medical,4962,No,1,2024-07,15,Yes,Yes,94,3,2,No,Mid,EMEA,0
1816,33,Male,Research & Development,Manager,Technical Degree,7109,No,1,2022-05,14,Yes,Yes,90,3,1,No,Senior,EMEA,0
1817,30,Female,Research & Development,Research Scientist,Marketing,5729,No,3,2022-06,9,Yes,No,76,4,2,No,Mid,Americas,0
1818,47,Female,Sales,Sales Executive,Life Sciences,5914,No,2,2022-02,13,No,No,51,3,4,Yes,Mid,Americas,1
1819,52,Male,Sales,Sales Executive,Medical,6475,No,3,2023-10,15,Yes,Yes,110,3,1,No,Mid,Americas,0
1820,57,Male,Research & Development,Research Scientist,Human Resources,4056,No,2,2022-04,16,No,No,99,3,4,No,Mid,APAC,1
1821,22,Female,Sales,Sales Representative,Medical,3493,No,2,2023-03,19,No,No,109,3,2,Yes,Junior,Americas,1
1822,40,Male,Sales,Sales Executive,Human Resources,6293,No,2,2023-02,8,Yes,Yes,76,4,3,Yes,Mid,Americas,0
1823,22,Female,Research & Development,Research Scientist,Medical,3446,No,4,2022-08,12,Yes,Yes,19,4,1,No,Junior,Americas,0
1824,52,Female,Research & Development,Laboratory Technician,Technical Degree,2742,Yes,4,2022-05,17,No,No,48,3,1,No,Junior,EMEA,1
1825,38,Male,Human Resources,Human Resources,Other,4731,Yes,2,2024-03,5,Yes,No,42,4,3,No,Mid,APAC,0
1826,40,Male,Sales,Sales Executive,Marketing,2801,No,3,2022-08,4,No,No,109,4,3,No,Junior,Americas,1
1827,24,Female,Sales,Manager,Other,4040,No,1,2022-06,5,Yes,Yes,57,3,1,No,Mid,Americas,0
1828,59,Male,Research & Development,Laboratory Technician,Human Resources,8313,No,1,2022-06,0,No,No,103,4,3,No,Senior,EMEA,1
1829,29,Female,Research & Development,Research Scientist,Technical Degree,6131,No,3,2024-06,12,Yes,Yes,92,3,2,No,Mid,Americas,0
1830,37,Female,Sales,Manager,Marketing,3788,Yes,3,2023-01,17,Yes,Yes,65,4,4,No,Junior,Americas,0
1831,47,Female,Research & Development,Research Scientist,Marketing,5683,Yes,2,2024-08,1,Yes,Yes,118,3,3,No,Mid,Americas,0
1832,28,Male,Sales,Sales Executive,Human Resources,3552,No,4,2022-09,9,Yes,Yes,63,4,4,No,Junior,Americas,0
1833,53,Male,Sales,Sales Executive,Life Sciences,6488,No,2,2023-11,2,Yes,Yes,66,3,3,No,Mid,Americas,0
1834,52,Male,Research & Development,Research Scientist,Marketing,5174,No,1,2022-02,15,Yes,No,43,4,1,No,Mid,Americas,0
1835,29,Female,Research & Development,Healthcare Representative,Medical,5995,Yes,4,2024-02,11,Yes,Yes,36,4,4,No,Mid,Americas,0
1836,48,Male,Human Resources,Human Resources,Technical Degree,5844,No,4,2022-01,14,Yes,Yes,105,3,3,No,Mid,APAC,0
1837,25,Female,Research & Development,Laboratory Technician,Life Sciences,5035,No,2,2023-06,15,Yes,Yes,79,3,1,No,Mid,Americas,0
1838,59,Female,Research & Development,Laboratory Technician,Technical Degree,5238,Yes,4,2023-04,17,Yes,Yes,58,4,2,No,Mid,EMEA,0
1839,43,Male,Research & Development,Laboratory Technician,Technical Degree,4236,No,2,2023-06,1,Yes,Yes,33,3,4,No,Mid,EMEA,0
1840,44,Male,Sales,Sales Executive,Medical,6809,No,1,2023-10,5,Yes,Yes,41,4,3,No,Senior,Americas,0
1841,28,Male,Research & Development,Research Scientist,Human Resources,4116,No,1,2022-09,0,Yes,No,31,3,4,No,Mid,EMEA,0
1842,33,Male,Sales,Sales Executive,Medical,8518,No,1,2024-11,7,No,No,111,3,4,No,Lead,Americas,1
1843,44,Female,Human Resources,Human Resources,Medical,5876,Yes,4,2023-08,19,No,No,51,4,3,Yes,Mid,APAC,1
1844,24,Male,Sales,Sales Executive,Medical,6820,No,1,2024-10,9,Yes,Yes,46,3,3,No,Senior,Americas,0
1845,25,Male,Research & Development,Healthcare Representative,Life Sciences,8864,No,4,2023-02,6,Yes,Yes,42,4,1,No,Lead,Americas,0
1846,38,Male,Sales,Sales Representative,Technical Degree,3531,No,3,2024-07,8,No,No,93,4,1,Yes,Junior,Americas,1
1847,28,Male,Human Resources,Manager,Human Resources,6872,No,1,2023-05,10,Yes,Yes,70,3,4,No,Senior,APAC,0
1848,31,Female,Research & Development,Healthcare Representative,Marketing,6491,No,2,2024-03,8,Yes,No,90,4,1,No,Mid,EMEA,0
